url,content,category
https://www.nytimes.com/2018/03/29/movies/the-last-movie-star-review-burt-reynolds.html,Review: Burt Reynolds Confronts His Past in ‘The Last Movie Star’ Advertisement Supported by None “The Last Movie Star” centers on Vic Edwards (Burt Reynolds)  an alcoholic  washed-up actor who travels to a Nashville film festival to receive an honor without realizing that the event is a small-time  back-of-the-bar affair. (The organizer is played by Clark Duke  from “Hot Tub Time Machine ” while Ellar Coltrane of “Boyhood” plays a colleague who peppers Vic with trivia.) Emphasizing how pathetic and lonely Vic has become and how cluelessly the festival treats him — putting him up in seedy lodging  shoving a video camera in his face — the first part of the film is almost as mortifying to watch as it probably is for Vic to experience. We’re meant to regard the festivalgoers as harmless  overly avid fans  but the potshots are too broad and cheap. “The Last Movie Star” takes a turn from cringeworthy fish-out-of-water comedy into anodyne sentimentality when Vic and his incongruously dressed driver  Lil (Ariel Winter) — a goth aspiring artist whose sketches were contributed by the “Hellraiser” director Clive Barker — escape to Vic’s hometown Knoxville  where he makes peace with his past. The director Adam Rifkin wrote this showcase for Mr. Reynolds  who  like Vic  was a college football player. “The Last Movie Star” effectively allows the ever-assured actor to score a touchdown on an empty field. To make it look as if Vic is conversing with his younger self  Mr. Rifkin edits in footage of Mr. Reynolds from “Smokey and the Bandit” and “Deliverance.” It’s a decent idea  but the matching is poor and the clips appear arbitrary. Movie data powered by IMDb.com None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/2018/05/01/opinion/cruise-caribbean-retirement.html,The Happiest Guy in the World Advertisement Supported by Op-Docs None At any given moment across a beach in Fort Lauderdale  Fla.  cruise ships speckle the horizon  their gargantuan bodies reduced to dots in the distance. I grew up near this beach  and most of the people I knew growing up had been on cruises. They would go away for a week or a weekend  drawn by the promise of escape  and return to land with bad sunburns  stories of small adventures and a few extra pounds. For these people  cruising was an occasional vacation. For Mario Salcedo  the subject of this Op-Doc  it’s his everyday life. I first learned about Mario through my grandparents  both of whom are avid cruisers. As several of their senior friends began to spend more time on cruises than on land  my grandparents became aware of an elite cabal of sorts within the cruising subculture: passengers scattered across different cruise lines who choose to live at sea permanently. One such passenger was Mario Salcedo  or “Super Mario” as the crew of the Enchantment of the Seas affectionately calls him. For the past two decades  Mario has been a full-time resident on Royal Caribbean Cruises  accumulating over 7 300 nights at sea. None For nearly two decades  Mario had been living out of his suitcase  traveling extensively for his corporate job as the director of international finance at a multinational corporation. He spent more time in and out of hotel rooms scattered across Latin America than he did at his home in Miami. After working nonstop for nearly 21 years  Mario — burned out — decided it was time to pursue a lifelong goal: to travel around the world  without leaving home. In 1997  he quit his job  packed an even bigger suitcase and quietly disappeared from the lives of his friends and family to pursue a new life on the open water. This past August  a film crew of me and four others joined Mario for five days on the Enchantment of the Seas. As we soon discovered  Mario lives a far different life from the one portrayed by both himself — as an unofficial public ambassador for Royal Caribbean — and the press. The Mario we followed was not living the fantastical dream life of a “cruising king ” as I’d seen him described. The Mario we found lives a life full of paradoxes: while he proclaims his independence from others  he surrounds himself with throngs of anonymous tourists  shaking hands and selling his lifestyle. I was determined to crack through what I perceived to be a facade. But as I floated dreamily across a sea of professional smiles with Mario  I realized that his facade had taken on a reality of its own  that his ongoing voyages to nowhere — and everywhere — provided an overwhelming sense of freedom perhaps not found on land. It is in that freedom that Mario has finally found his home. None None None None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/2017/09/20/movies/the-lego-ninjago-movie-review.html,Review: ‘The Lego Ninjago Movie’ Sticks to the Instruction Manual Advertisement Supported by None “When are the Wegos coming on?” the young boy sitting next to me asked his father. His impatience was reasonable enough. Here we were  five minutes into “The Lego Ninjago Movie ” gazing at a live-action prologue with Jackie Chan  a kid and a cat in a store full of exotic knickknacks. Soon enough  the Wegos awwived  and the latest installment in a nearly foolproof franchise was underway  a fast-moving mélange of brazen corporate promotion  winking pop-culture cleverness and earnest lesson-learning. I realize that makes this movie sound indistinguishable from nearly every other piece of family-targeted animated big-screen entertainment out there  and I’m sorry to report that the Lego movie enterprise has lapsed into intentional mediocrity. None Garmadon  who wants to be a mayor  is a megalomaniac whose regular assaults on peace and normalcy are breathlessly covered by the news media and whose favorite pastime is firing his underlings. His estranged teenage son  Lloyd (Dave Franco)  is ostracized and mocked for being the child of such a monster. But Lloyd  whose alter ego is the Green Ninja  works behind the scenes to check his father’s worst tendencies. Does every movie have to be a political allegory now? Can’t we just have fun? Not as much as we’d like to. The Lego figures are rendered with playful rigor  their limited movements and expressions generate some amusing sight gags. But the physical world they inhabit is more of a generic digital-cartoon space than a snapped-together environment. And the themes they explore are tired  cynical  sub-Disney bromides about family reconciliation and self-discovery. A dollop of mawkish sentiment is to be expected in this kind of movie. “The Lego Ninjago Movie” applies it in gluey globs  freezing the action so that Lloyd and Garmadon can work out their issues. For whose benefit? Children are unlikely to be captivated by this unconvincing melodrama of abandonment and reconciliation  and adults will be moved by it only because we’re hopeless crybabies. None “She’s a girl and a ninja! Can she have it all?” a voice-over asks sardonically  trying to make a self-conscious joke at the expense of the movie’s own imaginative limitations. “You fellas need to inform yourselves on where we’re at culturally ” the lady ninja retorts. It’s a good line  but also one that the writers and directors — fellas to a man — might have taken a bit more to heart. Or maybe they did  and this is just where we’re at culturally. Movie data powered by IMDb.com None None None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/2018/03/30/learning/movie-themed-vacation.html,Movie-Themed Vacation Advertisement Supported by Picture Prompts None Have you ever been to a location where a movie was filmed? If so  where was it and what was it like? What places from movies — real or imaginary — would you like to visit and why? None None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/2018/04/02/books/review/movie-nights-with-reagans-mark-weinberg.html,Watch One With the Gipper: An Aide Recalls Movie Nights With the Reagans Advertisement Supported by Nonfiction When you purchase an independently reviewed book through our site  we earn an affiliate commission. None None During his presidency  Ronald Reagan and his wife  Nancy  watched 363 movies at Camp David. Spread out over eight years  it’s a pardonably large total  especially for two former film actors  a couple who retained show business as a frame of reference long after they’d gone into its professional cousin  politics. All their viewing of the era’s biggest hits probably kept the Reagans more connected to the country than watching four hours a day of cable news. Mark Weinberg  a young press aide detailed to Camp David on the weekends  would join a group of staffers in Aspen Lodge each time the president opened the door just before 8 p.m. Everyone would watch the films  and the staffers would also watch their hosts. More than 30 years later  with the former first lady’s blessing  Weinberg began writing this amiable book about the experience. “Movie Nights With the Reagans” is fluffed with a loyalist’s nostalgia  but it does offer entertaining glimpses of the first couple  and it may lure even Reagan nonenthusiasts to indulge in some nostalgia of their own. None None None None None None “Movie Nights With the Reagans” probably would have worked better as a half-hour oral history  but here it is  not unwelcome  if only to remind us that the role of the president can be played by a charming gentleman instead of a scoundrel. Thomas Mallon’s most recent book is “Finale: A Novel of the Reagan Years.” None None None None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/2018/03/04/opinion/oscars-academy-awards-metoo.html,Just How Woke Will the Oscars Be? Advertisement Supported by Op-Ed Contributors None The Times’s movie-mad columnists Frank Bruni and Ross Douthat met online with the Hollywood insider Lynda Obst  a movie producer and the writer of  most recently  “Sleepless in Hollywood: Tales From the New Abnormal in the Movie Business ” to banter and bicker about the Academy Awards and who should and who will win an Oscar. None None None None None None None None None None None None None None None None None None None None None None None None None None None None None So the domestic smaller movie may find a home in some studios. And if they greenlight the right ones  it may be a small revival of these at the studios and at Oscar time. None None None None None None That said: Who should win best picture: “The Florida Project.” Who will win: “The Shape of Water.” For director  should win: Sean Baker for “The Florida Project.” Will win: Guillermo del Toro for “The Shape of Water.” For actor  should win: Denzel Washington in “Roman J. Israel  Esq.” Will win: Gary Oldman in “Darkest Hour.” For actress  should win: Brooklyn Prince in “The Florida Project.” Will win: Frances McDormand in “Three Billboards.” None None None None And for best actress  the award will go to Frances McDormand  who’s so brilliant across the board that I’m thrilled for her. It should go to Margot Robbie. Her last 15 minutes in “I  Tonya” — at the Olympics — are raw screen acting at its most effective. Ross? None None Frank Bruni and Ross Douthat are Op-Ed columnists for The Times. Lynda Obst is a movie producer  among others  of “Intersteller ” “Good Girls Revolt” and “Sleepless in Seattle” and the author  most recently  of “Sleepless in Hollywood: Tales From the New Abnormal in the Movie Business.” None Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/aponline/2018/05/02/world/europe/ap-eu-italy-berlusconi-movie.html,"New Italian Movie Explores Berlusconi's Relations With Women Advertisement Supported by None ROME — Italian voters' love affair with Silvio Berlusconi may be waning  judging by the slumping fortunes of his Forza Italia party in recent elections. But Italians are invited to explore the politician's relations with women in a new film by Oscar-winning director Paolo Sorrentino. The director on Wednesday described his film ""Loro"" (Them) as neither pro- or anti-Berlusconi — but instead tries to contemplate the ""feelings"" of the now 81-year-old ex-premier and media mogul toward his wife  who later sought a divorce  citing his keen interest in very young women. ""It is not an ideological film or a film that takes a side "" Sorrentino insisted to reporters after he screened the film in a Rome movie house. ""On the contrary  it's just the opposite."" Instead  so far  what ""hasn't been emphasized was the dimension of the feelings that were behind the political man "" he said. The director described his latest film as also exploring people's fear of old age and death. ""Berlusconi's fear of old age and death is the fear we all have "" he said. Berlusconi  who served three terms as premier  cannot currently hold office due to a tax fraud conviction  so he couldn't run for a fourth term in March 4 elections. But he still leads the center-right political party he created in the early 1990s. Italians were fiercely divided when Berlusconi used his media empire as a springboard into politics. Detractors feared he wanted to use his political power to protect his business interests. Admirers saw him as a fresh  straight-talking  can-do figure after decades of byzantine politics yielding short-lived governments. Sorrentino's ""The Great Beauty "" which won the 2014 Oscar for Best Foreign Language Film  described the decadent political environment in Rome. His 2016 ""Youth -- La giovinezza"" described aging men's struggle with dwindling sexual energies. His latest film probes the collapse of Berlusconi's second marriage  to Veronica Lario  and her disappointment at the unraveling of their relationship. The backdrop for much of the film is a Sardinian villa  and the film features decadent parties there with lots of single young women present as Berlusconi's guests. But the movie doesn't cover Berlusconi's notorious ""bunga bunga"" sex-fueled parties at his Italian mainland homes — or the related legal woes that plagued him. Berlusconi  who has insisted that those evenings with his guests were ""elegant soirees"" with clean-cut entertainment  was acquitted on appeal of paying for sex with an underage woman. Italian actor Toni Servillo plays Berlusconi in the film  which is divided in two parts: ""Loro 1"" and ""Loro 2."" The first part opened in Italian cinemas last week  while ""Loro 2"" opens May 10. One of Italy's most acclaimed theater and screen actors  Servillo has played another iconic Italian politician  former seven-time premier Giulio Andreotti  in Sorrentino's movie  ""Il divo."" While Andreotti was a man who ""moved through the palaces of politics as an introvert "" Servillo said Berlusconi is an ""extroverted diva who puts himself at the center of the political scene...waiting only for the moment to come back"" to the center of politics. Italian newspaper ""Il Fatto Quotidiano "" known for its anti-Berlusconi stance  said Sorrentino with ""Loro"" effectively ""sanctions the recognition in the (not only) Italian collective imagination of the end of a personality  who already belongs to this country's past history."" ___ Advertisement None None None Collapse SEE MY OPTIONS ",movies
https://www.nytimes.com/2018/01/18/movies/the-road-movie-review.html,Review: In ‘The Road Movie ’ Russian Highways Are the Final Frontier Advertisement Supported by None None Compiled entirely from real Russian dashboard camera videos  the movie is an experimental assemblage with no overarching plot or recurring characters. Instead  common cultural character emerges from dozens of disparate sketches. As if he were assembling a collection of Russian scary stories  the director Dmitrii Kalashnikov makes the bizarre beguiling. Early on  a dashboard camera captures a green light as it burns across the horizon. The men who witness the light as they’re driving debate if they’ve seen a comet or a crashing plane  but on video the flash looks alien  like a probe from a foreign and hostile universe. Even when the danger turns out to be terrestrial in nature  “The Road Movie” always retains this same senseless strangeness. With every cut to a different camera  a surreal episode unfolds with a new menace. A couple drives through a forest fire so hot  the flames appear purple. When they aren’t avoiding crashes  drivers are threatened with guns  sledgehammers and hatchets. Without explanation  a man jumps on the hood of a stranger’s car  beating the glass first with his fists and then with his head. Perhaps strangest still is that throughout the bedlam  the drivers rarely betray their shock. They are under constant siege  but the only crack in their collective stoicism is the reliance on cameras to capture the chaos. The camera offers no protection  it only provides a witness. Fortunately for audiences  it’s more pleasurable to witness anarchy than it is to experience it. Movie data powered by IMDb.com Not rated. In Russian with English subtitles. Running time: 1 hour 7 minutes. Advertisement None None None Collapse SEE MY OPTIONS ,movies
https://www.nytimes.com/aponline/2018/05/08/us/ap-us-fatal-fire-movie-set.html,"Cause Released for Movie Set Fire That Killed Firefighter Advertisement Supported by None NEW YORK — The New York Fire Department says a boiler venting heat sparked the blaze that killed a firefighter in a Harlem building being used as a film set in March. FDNY marshals said Tuesday that the heat from the boiler ignited nearby combustible materials in the cellar of the building  and the building's sprinkler system had been shut off. Thirty-seven-year-old Michael Davidson was killed in the March 23 fire. At the time  the building was being used to film Edward Norton and Bruce Willis' upcoming film ""Motherless Brooklyn."" Davidson's death is also under investigation by the FDNY's Safety Command. Advertisement None None None Collapse SEE MY OPTIONS ",movies
https://www.nytimes.com/2018/04/24/movies/avengers-infinity-war-review.html,‘Avengers: Infinity War’: It’s Marvel’s Universe. We Just Live in It. Advertisement Supported by When you purchase a ticket for an independently reviewed film through our site  we earn an affiliate commission. None Considered on its own  as a single  nearly 2-hour-40-minute movie  “Avengers: Infinity War” makes very little sense  apart from the near convergence of its title and its running time. Early on  someone menacingly (and presciently) says  “You may think this is suffering. No: It’s salvation.” That’s a bit overstated either way. It’s puzzlement and irritation and also  yes  delight. But of course this film  the 19th installment in a series  was never meant to be viewed or judged in isolation. In that respect it shouldn’t really be thought of as a movie at all  at least in the ways people with jobs like mine are accustomed to using the word. Which poses a few difficulties  for me and also  I would argue  for you. None None None Those interesting  unusual specimens — what we used to think of  in simpler times  as “good movies” — aren’t exactly accidents. They are carefully planned exceptions that uphold a rule (meaning a regime as well as a norm) of passive acceptance disguised as enthusiasm. This universe is engineered for variety and inclusiveness  within certain strict parameters. Above all  the Disney-Marvel combination is a giant machine that manufactures maximum consent. The cosmos is theirs. The rest of us just live in it. None And of course it is with respect to “spoilers” that the policing of discourse is most ruthlessly and effectively practiced. Reviewers who attend advance screenings take a vow of silence about plot details that will be widely known within a week and all but forgotten a week after that. Government secrets are guarded with less care  and requests from public officials to go off the record are addressed with more skepticism. But if I mention which superhero dies  or which one has an unexpected relationship with someone else — well  I wouldn’t dream of it. Not because I’m afraid of Disney executives. It’s the wrath of their obedient  weaponized minions I fear. In other words: you. This is not a healthy situation. The reasonable concern that major plot elements not be divulged has spawned a phobic  hypersensitive taboo against public discussion of anything that happens onscreen. If  for example  I were to share that Thor (Chris Hemsworth) mistakes Rocket (Bradley Cooper)  who is a raccoon  for a rabbit — whoops  you already hit “send ” didn’t you? The joke is repeated a half-dozen times  so it kind of ruins itself. And until the end  the whole thing is weirdly free of any but the most superficial  mechanical surprises. The action is especially tedious and predictable. I mean both the scenes of fighting and flying and the overall rhythm of the first two hours or so. People talk for a while  sprinkling jokes and morsels of personality into the heavy dough of exposition. Then they fight in the usual way  by throwing giant objects (and one another) and shooting waves of color from their hands. The noisy  bloated spectacles of combat were surely the most expensive parts of the movie  but the money seems less like an imaginative tool than a substitute for genuine imagination. There is so much to explain  but basically a large purple fellow named Thanos (Josh Brolin) wants  on vague Malthusian principles  to wipe out half the life in the universe. As you try to keep track of all the good guys massed against him  you may decide he has a point. But he’s not a bad villain. I mean  he’s very bad  but his malevolence is laced with melancholy  and there is a ghastly grandeur to his ambition. To fulfill his evil plans  Thanos needs to collect six “infinity stones ” which in spite of their awesome power look a lot like what you would find in the craft kit you have been meaning to regift since your kid’s seventh birthday. Also  come on: Another quest for magic gewgaws? This one lumbers from Vormir to Knowhere to Titan  with terrestrial stops in New York  Scotland and Wakanda. Along the way  Tony Stark (Robert Downey Jr.) and Doctor Strange (Benedict Cumberbatch) stage a Sherlock Holmes meta-duel and compare goatees. The hunky-Chris showdown — Hemsworth vs. Pratt (Peter Quill) vs. Evans (Captain America) — ends in a three-way tie. Zoe Saldana is heartbreaking as Gamora. If you end up wanting more Black Panther (Chadwick Boseman) or Black Widow (Scarlett Johansson) or War Machine (Don Cheadle)  or whoever your favorite happens to be — well  that’s kind of the idea  isn’t it? But where you end up may not be where you thought this was going. The final act  including the post-credits sting (to infinity and beyond  as it were) brings a chill  a darkness and a hush that represent something new in this universe. “Infinity War” is the first half of the final installment in the series  and it concludes with a premonition of finality. Its intimations of grief and terror feel shrewdly attuned to what is happening in the actual  unmarvelous world. But those emotions can also be folded back into the movies themselves. This universe is coming to an end. And then where will we be? When you purchase a ticket for an independently reviewed film through our site  we earn an affiliate commission. Movie data powered by IMDb.com None None None None Advertisement None None None Collapse SEE MY OPTIONS ,movies
