Word	Count
dem	4
saved	4
tweeted	4
comparisons	4
attempting	4
americafirst	4
effort	4
mouth	4
hole	4
kochbrothers	4
jeffzucker	4
grace	4
student-organized	4
submitted	4
operations	4
ten	4
followbackresistance	4
details	4
desperate	4
hs	4
familiar	4
expose	4
amp;share	4
period	4
auto	4
beats	4
ft	4
feel-good	4
property	4
deadly	4
alcohol	4
horrific	4
orders	4
closed	4
indoctrination	4
trending	4
lovato	4
distracted	4
tim	4
contest	4
idk	4
compelling	4
amend	4
suggested	4
leonor	4
tom	4
thurgood	4
fabricated	4
painted	4
mm	4
cia	4
targets	4
risk	4
militia	4
phil	4
feature	4
abusers	4
joe	4
makeamericagreatagain	4
foia	4
item	4
uncle	4
spending	4
identity	4
nation's	4
pages	4
roll	4
kendall	4
lin-manuel	4
collaboration	4
intent	4
roy	4
chi	4
audio	4
wv	4
parrot	4
childabuse	4
explore	4
bravo	4
foundtonight	4
nosoulnugent	4
finished	4
stallone	4
genius	4
assassination	4
kennedy	4
globalist	4
internal	4
dallas	4
nonsense	4
allegedly	4
racial	4
bro	4
utah	4
purchased	4
sued	4
baptist	4
gathering	4
cash	4
quoting	4
repugnance	4
claimed	4
yemen	4
socialism	4
vision	4
animal	4
upset	4
pens	4
teachmesomethingin5words	4
unique	4
eloquent	4
rage	4
stopgunviolence	4
invasion	4
selfish	4
blacks	4
bike	4
hats	4
wil	4
waronmiddleclass	4
highest	4
middleclass	4
whats	4
source	4
idaho	4
founded	4
center	4
basically	4
male	4
baker	4
sons	4
viewers	4
yo's	4
reveals	4
headlines	4
marshe	4
educated	4
deported	4
scotus	4
scalpels	4
sharpton’s	4
accounts	4
jaden	4
booths	4
dress	4
listed	4
naacp	4
recovery	4
donor	4
alaskan	4
immune	4
lennon	4
nov	4
unbornlivesmatter	4
oppression	4
permits	4
lunatic	4
demexit	4
online	4
smiling	4
nightclub	4
weekly	4
aware	4
resource	4
asap	4
males	4
galvanized	4
mccarthy	4
stan	4
whining	4
inlegis	4
brown-skinned	4
georgesoros	4
invented	4
hogghitler	4
preserve—or	4
protects	4
melania	4
arsenal	4
promote	4
smaller	4
purchase	4
lowest	4
membership	4
liam	4
numerous	4
camp	4
teams	4
nrabernie	4
airtimetonight	4
ronald	4
confiscate	4
blowin	4
immigrants	4
beach	4
shines	4
viral	4
ignorance	4
vehicle	4
deepstate	4
crosses	4
presentation	4
assaultweaponsban	4
wahington	4
chris	4
engaged	4
roughly	4
hidden	4
kraft	4
biafra	4
moral	4
tradition	4
engagement	4
indoctrinated	4
rising	4
google	4
michel	4
savvy	4
ne	4
stick	4
delivered	4
celebrity	4
crew	4
fell	4
aiming	4
copy	4
amy	4
legitimize	4
violations	4
wallace	4
lapierre	4
monday	4
mothers	4
native	4
anonymous	4
sylvester	4
decide	4
ingrahamangle	4
summer	4
cult	4
drew	4
wind	4
metco's	4
dorothy	4
uplifting	4
confused	4
university	4
storm	4
mission	4
oakland	4
delegate	4
poetry	4
type	4
cnn’s	4
alert	4
upcoming	4
mic	4
imaging	4
increased	4
dan	4
failures	4
gu	4
huh	4
unexpected	4
began	4
baseline	4
grandparents	4
hahaha	4
confirmation	4
maine	4
represents	4
classified	4
infringe	4
rampage	4
france	4
targeting	4
disproportionately	4
guncontrolnever	4
floor	4
zone	4
lent	4
arranged	4
journey	4
istandwithlaura	4
ju	4
tidepodchallenge	4
pussy	4
injuries	4
illinois	4
offensive	4
disturbing	4
meadowsmovement	4
iamthenra	4
backfire	4
idiocy	4
initiated	4
alice	4
fully	4
nowplaying	4
gomez	4
introduced	4
revealing	4
absolute	4
nratv	4
judgement	4
helps	4
solved	4
velocity	4
empathy	4
memberships	4
privileged	4
attorney	4
leftist	4
solutions	4
asses	4
pu	4
homicide	4
miserable	4
arrests	4
casey	4
sob	4
archaic	4
population	4
define	4
maneksha	4
oldest	4
hudson	4
loser	4
launch	4
gullible	4
ill	4
journalists	4
whatif	4
sponsor	4
drove	4
mighty	4
oops	4
pieces	4
artwork	4
bid	4
corporations	4
uniteblue	4
ends	4
reaching	4
bop	4
amped	4
platt	4
america’s	4
civics	4
scary	4
tech	4
sucks	4
info	4
nominate	4
claiming	4
ive	4
pumped	4
programs	4
determination	4
min	4
enemies	4
traumatized	4
hosts	4
docs	4
poised	4
mail	4
you’ll	4
climate	4
bless	4
games	4
spreads	4
continuing	4
mashup	4
historical	4
snow	4
stole	4
nh	4
outlet	4
trolled	4
drug	4
coast	4
detectors	4
ugh	4
suffer	4
traffic	4
survive	4
pissed	4
pulse	4
mandatory	4
chief	4
tallahassee	4
busted	3
kidding	3
pre	3
starvation	3
ya	3
clarity	3
insulting	3
memes	3
contributor	3
hoggs	3
clinton's	3
waited	3
informative	3
drown	3
reveal	3
op-ed	3
shapiro	3
tougher	3
science	3
pointed	3
removing	3
concerns	3
notmylunatic	3
birth	3
render	3
greedy	3
judge	3
mary	3
wednesday	3
village	3
hoffman	3
indivisible	3
wevoteoutrepublicans	3
olds	3
sh	3
purple	3
focused	3
amarch4ourlives	3
occur	3
educator	3
knife	3
cyberrock	3
apologized	3
shoes	3
site	3
nominated	3
beg	3
feelings	3
wallstreet	3
shld	3
carr	3
civic	3
panel	3
enthusiasm	3
hating	3
scale	3
ucla	3
horse	3
antigun	3
keepgoing	3
ammendment	3
sandyhook	3
organizer	3
walls	3
sake	3
poise	3
shielded	3
arizona	3
vulnerable	3
bold	3
band	3
strange	3
boots	3
teddy	3
rot	3
resounding	3
musicians	3
target	3
libertarian	3
sink	3
situation	3
paranoid	3
nytimes	3
vespa	3
toledo	3
types	3
plaza	3
permission	3
jaelynn	3
atl	3
montgomery	3
futures	3
nicholasdworet	3
has-been	3
darkness	3
amendments	3
requires	3
laurel	3
energized	3
kiddos	3
heartfelt	3
smear	3
politicizing	3
marked	3
censors	3
ignoring	3
melaniaknew	3
bay	3
pol	3
mocked	3
well-produced	3
exist	3
mourn	3
selfies	3
surely	3
subconsciously	3
flies	3
btv	3
patton	3
anchorage	3
model	3
video—young	3
compassionate	3
damage	3
bottom	3
brunswick	3
researchers	3
reminded	3
gun-grabbers	3
stars	3
fathers	3
kicked	3
burning	3
blocks	3
hurt	3
affairs	3
exposing	3
cuba	3
traumatic	3
bunny	3
systematic	3
collusion	3
eleven	3
falls	3
kudos	3
sitting	3
epidemic	3
controls	3
survivorstrong	3
zombies	3
destruction	3
holders	3
cnnsotu	3
would’ve	3
ain’t	3
photographer	3
secretly	3
guaranteed	3
fierce	3
est	3
absurd	3
wisdom	3
sutherland	3
autocrats	3
helena	3
fatal	3
morally	3
gunfight	3
ucsb	3
ab	3
untold	3
sacred	3
emerge	3
urge	3
oklahoma	3
huffmanhighschool	3
dozens	3
ipob	3
ig	3
the#marchforourlives	3
refuses	3
palpable	3
fence	3
obtained	3
thin	3
defeat	3
cong	3
preventable	3
whoagainstguns	3
excuses	3
flags	3
masters	3
email	3
sums	3
ps	3
introverts	3
epic	3
gallery	3
hill	3
scotland	3
desert	3
bloc	3
righteous	3
uncomfortable	3
urban	3
pres	3
instructing	3
pretend	3
improve	3
underestimate	3
bat	3
users	3
guttenberg	3
marker	3
homage	3
larry	3
sanchez	3
troubling	3
pain	3
agents	3
truck	3
raped	3
bulge	3
curly	3
embraced	3
editor	3
ourrevolution	3
disinformation	3
pillows	3
props	3
driven	3
stated	3
integrity	3
accepts	3
priceless	3
missouri	3
bobby	3
executive	3
postcards	3
nascar	3
convinced	3
touch	3
misanthropically	3
programming	3
francis	3
threaten	3
precedent	3
maturity	3
obey	3
burr	3
spotlight	3
pond	3
rw	3
whines	3
calendars	3
hoggthefraud	3
portrait	3
club	3
kilgorecollege	3
laugh	3
ole	3
sue	3
congresswoman	3
storiesuntold	3
confident	3
spies	3
ingram	3
extreme	3
consist	3
criticalthinking	3
wonders	3
parade	3
considered	3
smh	3
bitch	3
pathtocitizenship	3
doug	3
marchforourlivessigns	3
manipulate	3
freaking	3
colin	3
proves	3
da	3
leaning	3
fortitude	3
cure	3
abou	3
named	3
pink	3
disagree	3
defended	3
exact	3
democratsbeingdemocrats	3
pluribus	3
agreed	3
boomers	3
warnings	3
injury	3
creates	3
responsiblegunownership	3
results	3
barrel	3
warrior	3
borders	3
flows	3
orlando	3
unhinged	3
thomas	3
messing	3
infiltrate	3
doors	3
gonzales	3
wound	3
rule	3
return	3
mobilizing	3
winner	3
darker	3
tons	3
drawing	3
libs	3
bull	3
internetbillofrights	3
chant	3
identify	3
goosebump-inducing	3
haha	3
direct	3
yearbook	3
declare	3
thursday	3
o'reilly	3
presidency	3
reflect	3
voteoutgop	3
prey	3
beacon	3
brains	3
midnight	3
quickly	3
gunned	3
ke	3
stations	3
electing	3
intentions	3
celebs	3
stfu	3
religious	3
additional	3
kid's	3
yellow	3
nunes	3
gained	3
pencils	3
yup	3
depends	3
rockland	3
neverforget	3
insight	3
yrs	3
mccabe	3
embedded	3
aliens	3
rasheem	3
ramsay	3
headed	3
confront	3
socal	3
toolkit	3
convicted	3
obvious	3
outta	3
bff	3
refusal	3
schoo	3
matthew	3
encouragement	3
winter	3
appoint	3
highly	3
ii	3
cdc	3
poignant	3
poc	3
rhetorical	3
kashuv	3
gov	3
theories	3
rkba	3
road	3
mobilize	3
featured	3
delaney	3
mercers	3
mlk’s	3
brexit	3
studentsdemandaction	3
musical	3
rhetoric	3
harassing	3
plenty	3
awake	3
witnessing	3
motivating	3
plastic	3
w/gun	3
requiring	3
liberalism	3
dance-electronica	3
physician	3
peta	3
enforcement	3
feb	3
todayistandupfor	3
occurred	3
subject	3
bolton	3
bashing	3
sibling	3
cute	3
dose	3
gather	3
desire	3
springfield	3
quotes	3
brainwashed	3
campus	3
disabilityrights	3
factcheck	3
bospoli	3
pocket	3
york's	3
perceived	3
gobble	3
painting	3
fist	3
episodes	3
chatting	3
mypillow	3
hospital	3
ratings	3
stone	3
chants	3
document	3
screw	3
guest	3
madison	3
oligarchs	3
ignores	3
prepare	3
godblessamerica	3
twisting	3
links	3
mulvaney	3
wayne	3
vetsvsthenra	3
statements	3
conduct	3
mi	3
websites	3
assaultweapons	3
granddaughter's	3
bag	3
offer	3
marchforourliveshouston	3
crimes	3
namesake	3
brilliance	3
disaster	3
vile	3
othe	3
ah	3
priorities	3
verbally	3
exploited	3
visa	3
celebrate	3
mock	3
bootpruitt	3
language	3
forfeit	3
motivation	3
proposed	3
martinlutherkingjr's	3
treasure	3
humanrights	3
stunning	3
watches	3
opposed	3
teaming	3
likes	3
aftermath	3
hopes	3
women’s	3
master	3
location	3
cohn	3
wolf	3
martinlutherking	3
implement	3
nicholas	3
insult	3
should’ve	3
struggle	3
stude	3
hughes	3
extremist	3
analogy	3
guiding	3
ednachavez	3
appeared	3
russianbots	3
institutions	3
russiansanctions	3
handle	3
industry's	3
who've	3
reducing	3
building	3
seizure	3
burbank	3
harrypotter	3
prison	3
stunned	3
straw	3
competitive	3
palla	3
idleg	3
recall	3
water	3
centered	3
humble	3
african-americans	3
celebrating	3
expressing	3
twit	3
mentioned	3
stares	3
dinner	3
asks	3
goodnight	3
tomorrow's	3
linked	3
mexican	3
scandal	3
sweetie	3
shining	3
turd	3
aim	3
knee	3
two-bit	3
cell	3
moron	3
disingenuous	3
squad	3
noted	3
jessehughes	3
paris	3
toge	3
murphy	3
attn	3
sexual	3
allies	3
smidge	3
focuses	3
week’s	3
tampons	3
untrammeled	3
fearless	3
flying	3
square	3
crucial	3
cheers	3
nebraska	3
path	3
systemic	3
isabellerobinson	3
soulless	3
appalled	3
mentalhealthmatters	3
responded	3
achieved	3
statue	3
dating	3
parklanddiaries	3
fixed	3
mason	3
adding	3
garry	3
marchforourlivesboise	3
davidhoggisabully	3
anti-second	3
renewed	3
hippie	3
suddenly	3
fightforourlives	3
hypocritical	3
hired	3
weigh	3
assumptions	3
shouting	3
coalition	3
shocking	3
transform	3
delete	3
published	3
formal	3
happyeaster	3
industry	3
harrywhalechallenge	3
mama	3
ednalizbethchavez	3
thfol	3
waste	3
goin	3
precisely	3
switch	3
bandaids	3
rochesterny	3
currency	3
jacksonville	3
infowars	3
ordinary	3
roxbury	3
implemented	3
denver	3
formed	3
comeandtakeit	3
palestinian	3
manufacturers	3
debunked	3
iowa	3
questionnaire	3
dollar	3
headache	3
mills	3
dictate	3
react	3
eloquently	3
strike	3
fa	3
enhanced	3
believing	3
races	3
suburban	3
new-topical	3
wiunion	3
pruitt	3
seats	3
law-abiding	3
backgroundchecked	3
fifty	3
bitesizeballet	3
dismantle	3
heartbreaking	3
nda	3
writer	3
wilderness	3
dreamers	3
nocopacademy	3
foodforourlives	3
racism	3
accuses	3
independent	3
rice	3
riseup	3
dressed	3
si	3
corning	3
merger	3
pre-arrest	3
cheering	3
alphamotors	3
myphotography	3
cronies	3
feeds	3
addressed	3
recognizing	3
ucsd	3
mobilized	3
valley	3
bombs	3
freezer	3
catholic	3
zealand	3
clarify	3
bareback	3
window	3
peo	3
yesterday's	3
gonzalez’s	3
shocked	3
daniels	3
belongs	3
sun	3
abt	3
brutal	3
capitol	3
doj	3
entertainment	3
irs	3
begins	3
du	3
artists	3
bloomberg	3
registertovote	3
nationalschoolwalkout	3
ru	3
mongering	3
coretta	3
judgeship	3
retired	3
much-needed	3
recorded	3
roc	3
sa	3
ordered	3
guestworkerprogram	3
chicago's	3
status	3
a-lago	3
walks	3
dean	3
endured	3
liberalhypocrisy	3
ally	3
continuous	3
retirement	3
crittenden	3
empower	3
gain	3
id	3
tuesday	3
slap	3
endless	3
surgeons	3
abandoned	3
direction	3
logo	3
tokyo	3
homework	3
memorable	3
mit	3
marks	3
obama's	3
flip	3
del	3
hunts	3
wishing	3
wheelchair	3
cuz	3
heroes	3
detroit	3
legit	3
bucket	3
pence	3
asf	3
firing	3
prepared	3
ge	3
tariffs	3
indy	3
violate	3
extensive	3
advice	3
congrats	3
importance	3
granted	3
gates	3
highschool	3
hes	3
hav	3
wise	3
burden	3
sanitized	3
lauren	3
concept	3
warning	3
capable	3
muhammad	3
jaclyn	3
suppose	3
sorrow	3
jointhenra	3
unscripted	3
domain	3
map	3
inherently	3
whiteisthefury	3
murdering	3
mystery	3
deleted	3
illegally	3
billion	3
philly	3
midst	3
button	3
praise	3
meetings	3
youth-led	3
english	3
outreach	3
forgive	3
champaign	3
interfaith	3
encouraged	3
camel's	3
midterms	3
jo	3
ticket	3
mess	3
translation	3
susan	3
terror	3
talented	3
occupy	3
switzerland	3
stranger	3
predominantly	3
looney	3
collectivist	3
derail	3
copenhagen	3
coffee	3
margaret	3
strut	3
edition	3
buffalo	3
cast	3
elementary	3
richmond	3
thx	3
chinless	3
hogs	3
unum	3
occupied	3
rare	3
fix	3
places	3
convention	3
comparing	3
googled	3
loose	3
phoenix	3
fuckthegop	3
proving	3
neighborhood	3
fort	3
terrorists	3
pot	3
sheep	3
marc	3
approved	3
counting	3
vo	3
mercy	3
alexa	3
shields	3
sthse	3
vlog	3
piglet	3
partnering	3
kinda	3
beca	3
jon	3
aimed	3
racists	3
rob	3
felonious	3
hunting	3
inclusion	3
china	3
lyrics	3
sing	3
outright	3
barack	3
conscience	3
disgusted	3
lucky	3
regret	3
gaining	3
complexion	3
amazed	3
achieve	3
german	3
boycottsinclair	3
annual	3
broward	3
hostage	3
crops	3
uneducated	3
conviction	3
swing	3
iconic	3
wide	3
schoolshooting	3
drivers	3
planet	3
shop	3
believed	3
unfortunate	3
endcaca	3
hung	3
heat	3
tmrw	3
taylor	3
priority	3
perseverance	3
holds	3
restore	3
brooklyn	3
worst	3
boycottingraham	3
cathartic	2
pv	2
invalid	2
dodgers	2
brings	2
witnesses	2
studio	2
punished	2
nra-backed	2
unheard	2
seize	2
totes	2
educational	2
defenseless	2
tps	2
wheels	2
infringing	2
lockscreen	2
survey	2
fdr	2
schoolmates	2
votehimout	2
garissa	2
petty	2
ashfordtakeback	2
bezos	2
brianstelter	2
sociopathy	2
connection	2
dope	2
refer	2
movement's	2
movement-building	2
unsure	2
feuer	2
staywoke	2
factoryworkers	2
re-posting	2
causing	2
tuesdaytips	2
shou	2
trophyhunterslies	2
theater	2
trumpazee⤵thanks	2
nephew	2
gr	2
pajama	2
tictocnews	2
hu	2
generous	2
bret	2
vic	2
contr	2
nikon	2
vet	2
independents	2
nelson	2
immigrant	2
stray	2
fucker	2
compromise	2
thugs	2
lowkey	2
tomilahren	2
beneficial	2
regulation	2
secret	2
mccain	2
emoji	2
throws	2
aprilia	2
necessitous	2
organizations	2
voteearly	2
inspires	2
fancy	2
retraction	2
blow	2
flynn	2
bovine	2
b.s	2
id's	2
re-elected	2
refute	2
allstate	2
wadr	2
boomer	2
wishes	2
outweigh	2
sass	2
rottenegg	2
unite	2
olivia	2
bombing	2
grandma	2
americ	2
tiny	2
struck	2
bloodmoney	2
nicely	2
designed	2
manafort	2
bof	2
populace	2
greed	2
judging	2
fm	2
bearhugs	2
phillips	2
minister	2
remark	2
editing	2
insu	2
idiotic	2
unreported	2
wingers	2
exploration	2
standwithus	2
wasp	2
lifelong	2
tactics	2
pptk	2
durant	2
bomb	2
reincarnation	2
outer	2
eliminate	2
responds	2
anti-trump	2
randy	2
founding	2
year’s	2
monument	2
tier	2
repealthesecondamendment	2
wer	2
constantly	2
earhardt	2
mondayinspiration	2
nomoresilence	2
enforce	2
correction	2
facebookdatabreach	2
figured	2
agencies	2
cabal	2
kinship	2
spray	2
jobseekers	2
dispatch	2
adam	2
praised	2
dodge	2
ride	2
foreign	2
depriving	2
vforvendetta	2
bomber	2
nature	2
vendors	2
dawning	2
beer	2
degree	2
retiring	2
playlist	2
studying	2
temper	2
fav	2
fists	2
hysteria	2
entry	2
chase	2
rae	2
mad	2
uptown	2
belief	2
stopsinclair	2
keynote	2
homicides	2
signing	2
nuclear	2
gen	2
identifying	2
choosing	2
therealresistance	2
profound	2
creative	2
investigatesinclair	2
matches	2
rush	2
landed	2
colleges	2
filthy	2
eh	2
summarizes	2
duel	2
fame	2
daughter’s	2
management	2
vast	2
gee	2
handful	2
naive	2
unroll	2
muellertime	2
whiteprivilege	2
unanimously	2
cheeks	2
mocks	2
door	2
honors	2
zion	2
aw	2
closet	2
jenner	2
scr	2
oliver	2
nasim	2
jus	2
sabina	2
bcuz	2
mtg	2
circulate	2
noah	2
portraits	2
resisters	2
shooti	2
flotus	2
opens	2
virtualmarch4ourlives	2
sally	2
replace	2
tuesdaytreat	2
famil	2
spea	2
shocks	2
kaine	2
ape	2
forefront	2
enormous	2
acquiring	2
pressforprogess	2
comparison	2
progress	2
unusual	2
statehouse	2
museum	2
managed	2
in-depth	2
horses	2
opioid	2
spill	2
preserve	2
voteblue	2
jefferson	2
virtual	2
blush	2
anne	2
flipped	2
daniel	2
jerry	2
k.a	2
ryan's	2
insisting	2
contributions	2
votebymail	2
sympathy	2
boxes	2
lovewins	2
astounding	2
nutshell	2
abhorrent	2
whiny	2
democ	2
overnight	2
peek	2
spalding	2
legend	2
sticks	2
moc	2
yorkers	2
ideal	2
rose	2
trumphole	2
burntogive	2
dmitriev	2
marian	2
alabama	2
soil	2
refreshing	2
a7	2
resisttrump	2
owe	2
distribute	2
amjadi's	2
sham	2
westandwithlaura	2
half-brother	2
bluer	2
to-shoulder	2
streakday	2
rocker	2
convince	2
picked	2
syria	2
assuming	2
w/daily	2
warped	2
decency	2
cancels	2
berniebros	2
trumpworld	2
hilariously	2
centennial	2
vicky	2
trump/pence	2
qanon8chan	2
degrade	2
lordy	2
radicalizing	2
repealthe2ndamendment	2
makeup	2
camera	2
consists	2
harassed	2
billclinton	2
screwed	2
tumblr	2
mn	2
comebacks	2
grieve	2
stelter	2
workers	2
politicia	2
slander	2
coalworkers	2
goptaxscam	2
gun-crazed	2
scpol	2
hoggtied	2
gabby	2
devices	2
carpools	2
commie	2
hoodie	2
fury	2
reactions	2
part1	2
feat	2
jamesbaldwin	2
maya	2
contribute	2
relate	2
explosive	2
socialsecurity	2
mtpol	2
portraitsofparkland	2
loudly	2
underage	2
works	2
lemmings	2
bfs	2
japanese	2
comic	2
support👉everyone	2
sexy	2
interest	2
andra	2
faster	2
critics	2
insulted	2
ventriloquist	2
pulitzer	2
texts	2
stephanie	2
installation	2
depressed	2
cnn's	2
newly	2
cnbc	2
kris	2
dodged	2
solely	2
express	2
decent	2
god’s	2
forfeiture	2
disgraceful	2
calltoaction	2
rii	2
bright	2
wes	2
ipseitystories	2
hazards	2
equally	2
amendment.he	2
requirements	2
ups	2
bosley	2
eric	2
kasky	2
newyorkcity	2
ira	2
int	2
bound	2
factually	2
cyberbullied	2
mistakes	2
author	2
operator	2
lame	2
secondary	2
decision	2
yuge	2
talkers	2
flo	2
braille	2
stamp	2
assaulted	2
pgh	2
belt	2
topics	2
secrets	2
n.c	2
rainy/sleety	2
printed	2
misleading	2
jury	2
nra-funded	2
yay	2
svlg	2
magic	2
fueling	2
golfing	2
womenshealth	2
glimpse	2
nphw	2
truthfeed	2
lauderdale	2
parentspromisetokids	2
reactionary	2
nightmares	2
vitriol	2
stat	2
stoop	2
wth	2
annapolis	2
release	2
imbecile	2
constituent	2
bait	2
nj	2
jaylin	2
thegreatawakening	2
proper	2
tied	2
sweetheart	2
pushes	2
oth	2
mega	2
overstayed	2
understood	2
amp;damage	2
esp	2
receiving	2
appointees	2
colleagues	2
arguing	2
scifi	2
unstoppable	2
carter	2
shutting	2
establishment	2
sharpton's	2
definition	2
momlife	2
ohana	2
underlying	2
gcl	2
newtownstrong	2
usaovernra	2
revisiting	2
montgomeryblairhighschool	2
arc	2
nevertrump	2
indigent	2
stall	2
yelling	2
school’s	2
stress	2
follower	2
womensrights	2
sewer	2
grand	2
capturing	2
twill	2
nauseated	2
ongoing	2
criticism	2
beantown	2
ring	2
gun-related	2
tolerate	2
minimum	2
defunddapl	2
missle	2
chooselife	2
betofortexas	2
gunman	2
gals	2
atty	2
exempt	2
supremacist	2
boycottfoxnews	2
criticize	2
sardines	2
farce	2
kicking	2
sanctions	2
anytime	2
schooling	2
confiscating	2
communism	2
promiseprogram	2
investigate	2
chum	2
illusion	2
hiphop	2
exploiting	2
messed	2
assorted	2
recipient	2
king’s	2
mob	2
fashion	2
accomplished	2
summicron-r	2
whitaker	2
adolf	2
bumper	2
frequently	2
guests	2
monitoring	2
successfully	2
tolerant	2
batshitcrazy	2
suggesting	2
will-will	2
amping	2
decynthiaclements	2
stunningly	2
rsvp	2
meadow's	2
fascinating	2
correlate	2
obituary	2
backgrounds	2
jet	2
anti-violence	2
snopes	2
wounded	2
spew	2
ivankatrump	2
emi	2
intelligent	2
draintheswamp	2
hattaway	2
blunt	2
hiring	2
cedar	2
suppression	2
clue	2
dui	2
disheartening	2
ghandi	2
ver	2
falling	2
outspoken	2
attendance	2
nestle	2
deangelomcdade	2
awe-inspiring	2
parts	2
boycottingramadverts	2
ugliness	2
wears	2
deer	2
grenades	2
ug	2
webb	2
fourth	2
quarter	2
twas	2
staring	2
weaponry	2
tearing	2
mush	2
autopsy	2
behalf	2
piss	2
surrendering	2
badass	2
marches—where	2
font	2
patriotic	2
stoptheviolence	2
whites	2
professor	2
witty	2
registernowwith2friends	2
tmw	2
lalege	2
blew	2
momsdemand	2
taser	2
epidemic’s	2
nonramoney	2
rubio's	2
abq	2
illegalcaravan	2
underway	2
funfact	2
delivering	2
posse	2
suggestions	2
keller's	2
umbrella	2
rapper	2
rts	2
nomorenra	2
chattanooga	2
justin	2
alton	2
dictatorship	2
stopsinclairbuy	2
confucius	2
observable	2
bored	2
shortly	2
recharged	2
redwave	2
deleteing	2
offering	2
prioritizepeopleoverguns	2
violently	2
baier	2
crashes	2
meets	2
printer	2
sexually	2
carusone	2
reid	2
chicken	2
sater	2
bowels	2
transcript	2
ksleg	2
approximately	2
glock	2
ogden	2
sparkly	2
touched	2
dartmouth	2
ignites	2
remembered	2
violates	2
engaging	2
ope	2
minded	2
burial	2
marchforourliveswashington	2
bases	2
amplify	2
corp	2
sales	2
dontshoot	2
co-worker	2
assault-weapon	2
cynics	2
kellyanne	2
loaned	2
council	2
occurring	2
pre-approved	2
areas	2
billy	2
asian	2
beau	2
thoug	2
issa	2
boycottingrahamadverts	2
byrne	2
rosenthal	2
djt	2
hulu	2
sounded	2
ksr	2
doylestown	2
styles_czsk	2
ultra	2
cardboard	2
orlando's	2
bec	2
medic	2
toactmore	2
assu	2
devastating	2
slightly	2
ricksantorum	2
rational	2
undercover	2
unstable	2
shoe	2
spectator	2
caring	2
hlprobono	2
bwahahaha	2
introducing	2
gun-owner	2
opinions	2
lawyer	2
spite	2
emergency	2
gold	2
regional	2
raliah💛u	2
expedia	2
curbelo's	2
steely	2
circuiting	2
brooks	2
australia's	2
november's	2
twilight	2
dodging	2
trophyhunting	2
soo	2
pose	2
previous	2
stopgunviolenceact	2
stings	2
happyeasterweekend	2
lazy	2
unable	2
suspicious	2
terr	2
julie	2
litigation	2
lined	2
practice	2
restore—western	2
exploitation	2
sites	2
johnbolton	2
invitation	2
actively	2
createforourlives	2
principal	2
onstage	2
aprilfoolday	2
diversity	2
license	2
guide	2
prolonging	2
bank	2
marvel	2
bonnienealphoto	2
marchforscience	2
poses	2
harvard	2
brit	2
drill	2
illegalaliens	2
tedcruz	2
millenials	2
archival	2
jinxed	2
files	2
handguns	2
mobile	2
triggered	2
pos	2
pe	2
popping	2
shemia	2
continuation	2
in-chief	2
republicansaretheproblem	2
evolve	2
slc	2
discredit	2
unanticipated	2
snappy	2
hopin	2
sale	2
outrageous	2
nickelodeon	2
twenty-four	2
obituaries	2
porch	2
challenger	2
differenc	2
lockhimup	2
mobilization	2
nam	2
whoch	2
wright	2
abuse	2
congregational	2
aus	2
mcconaughey	2
returned	2
francisco	2
administrators	2
outcome	2
fi	2
eating	2
vibe	2
amer	2
manage	2
code	2
nationalburritoday	2
usual	2
lift	2
gopostal	2
heyyy	2
hoggfraud	2
silverspring	2
jamiah	2
jk	2
journalist	2
jontell	2
infuriating	2
iran	2
continents	2
drinks	2
suppor	2
associate	2
nutrish	2
glasses	2
suppo	2
concentrated	2
ambassadors	2
russians	2
behave	2
bluewaveiscoming	2
lasvegas	2
blind	2
needless	2
californis	2
slaughtered	2
abide	2
soft	2
voterregistration	2
bryant	2
autopinbot	2
s/o	2
natick	2
plagued	2
oklahomateacherwalkout	2
freepress	2
boyfriend	2
wenger	2
socialjustice	2
marathon	2
superstar	2
mondaymigration	2
screamed	2
lemonademouth	2
actu	2
rejected	2
world's	2
honesty	2
kapernick	2
inviting	2
guncontol	2
rockledge	2
aprilfoolsday	2
athens	2
ireland	2
preach	2
apologist	2
solo	2
everyo	2
god's	2
pepper	2
obs	2
balls	2
tuesdaybookblog	2
fm's	2
mentalhealth	2
beware	2
tuesdaythoughts	2
promised	2
starting2tank	2
empire	2
grown-ish	2
leyton	2
tantrums	2
resurrectionsunday	2
representati	2
hazardous	2
presidential	2
charlottesville	2
operatives	2
breakingnews	2
showupbudd	2
ears	2
vid	2
media's	2
obscurity	2
pawns	2
bros	2
resale	2
logical	2
profit	2
praying	2
undemocratically	2
constitutionally	2
letters	2
mustwatch	2
honorwithaction	2
asshat	2
rebecca	2
publicrelations	2
corporation-government	2
gemmel	2
avoided	2
aspire	2
au	2
systems	2
markets	2
grief	2
sarandoning	2
zombie	2
jared	2
princess	2
invisible	2
scout	2
crystals	2
vr	2
ro	2
lik	2
wadler's	2
lending	2
encounter	2
prospective	2
harsh	2
congressi	2
overcoming	2
hawk	2
study	2
pollack’s	2
weston	2
they'l	2
professors	2
orpol	2
reweet	2
sony	2
tone	2
backs	2
rapidly	2
pour	2
craigslist	2
want2	2
sadder	2
masses	2
gubernatorial	2
retweets	2
le	2
difficult	2
muddle	2
avatar	2
kaskya	2
divine	2
bombshell	2
blindly	2
jacket	2
detention	2
millie	2
brian	2
uk's	2
